img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,0,0.00257521,0.00260533,16,73,162,218
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,8,0.00234186,0.599719,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,1,0.00226548,0.599719,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,7,0.00212202,0.599719,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,2,0.00180453,0.633592,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,8,0.00174549,0.458412,20,80,145,205
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,3,0.00148927,0.00149497,393,437,109,153
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,0,0.00128786,0.452742,388,439,92,143
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,7,0.00120817,0.481599,20,80,145,204
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,5,0.00119374,0.633592,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,4,0.00115687,0.599719,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,6,0.00107568,0.599719,388,439,93,144
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,1,0.00104679,0.424015,20,80,144,205
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.725435,0.726787,388,442,100,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.673291,0.675589,22,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.0484296,0.136506,20,94,141,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0454073,0.0455322,520,560,120,160
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0375573,0.0377671,542,577,173,208
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0213906,0.0215448,396,436,109,148
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0186532,0.0188372,329,379,161,211
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0160684,0.0165627,379,453,91,165
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00376115,0.00378957,550,640,295,385
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.00322087,0.00325839,308,350,424,466
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00314217,0.00317815,358,382,79,103
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00274235,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,9,0.00255683,0.612656,389,442,101,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,8,0.00227855,0.410419,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,7,0.00224665,0.410419,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00209846,0.00213274,547,582,164,199
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,1,0.00202202,0.410419,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00200794,0.00201588,301,376,296,370
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,7,0.00161447,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,8,0.00159625,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.00155465,0.410419,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,1,0.00142543,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,4,0.00140575,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.0013886,0.458666,390,439,102,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00138024,0.00138866,569,637,325,393
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.0011857,0.00123456,17,83,137,202
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,9,0.001179,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,4,0.00109427,0.410419,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,5,0.00108894,0.669604,21,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00106817,0.00107854,417,457,129,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.00104365,0.00105011,372,415,89,132
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.725436,0.726788,388,442,100,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,0,0.679666,0.68194,22,95,144,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.0652151,0.145185,19,94,141,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0454073,0.0455323,520,560,120,160
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0375619,0.0377717,542,577,173,208
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0213906,0.0215448,396,436,109,148
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0186644,0.0188485,329,379,161,211
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0160684,0.0165627,379,453,91,165
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00377663,0.00380495,550,641,295,385
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.00340257,0.00344066,308,350,424,466
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00314209,0.00317807,358,382,79,103
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00270618,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,9,0.00255683,0.612656,389,442,101,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,8,0.00227855,0.41042,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,7,0.00224665,0.41042,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00209864,0.00213292,547,582,164,199
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,1,0.00202202,0.41042,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00199839,0.00200629,301,376,296,370
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,8,0.00161086,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,7,0.00160845,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.00155465,0.41042,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,1,0.00140799,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,4,0.00140762,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,0,0.00138861,0.458665,390,439,102,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.001382,0.00139042,569,637,325,393
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,9,0.00117524,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,5,0.00110259,0.67623,21,95,143,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,4,0.00109428,0.41042,390,440,101,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00106817,0.00107854,417,457,129,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.00104365,0.00105011,372,415,89,132
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.445405,0.447947,487,555,224,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00937673,0.00942805,432,462,72,102
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00609028,0.00624207,5,89,393,477
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00598625,0.00602396,73,115,18,60
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.00539338,0.00579118,0,25,6,31
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.0036046,0.00363463,275,387,267,378
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00341376,0.00344667,310,364,132,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00254897,0.00256006,90,122,75,107
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.00221711,0.00235081,223,254,1,33
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,9,0.00210211,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,1,0.00193989,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,8,0.00192621,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,7,0.00149529,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.00129655,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,0,0.00125076,0.399296,487,555,223,291
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.00110459,0.00116484,149,179,344,374
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.590978,0.594298,445,488,151,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,0,0.294079,0.295264,88,149,209,270
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,2,0.127736,0.152591,86,149,208,270
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.0463729,0.0470247,520,566,107,153
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,0,0.0107055,0.0112796,79,161,199,281
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,2,0.00684244,0.00914173,71,159,194,283
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00577168,0.00599036,429,508,134,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00438692,0.00442044,566,636,318,389
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,9,0.00332148,0.47616,444,488,151,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00270875,0.00273846,7,50,52,95
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,8,0.00221197,0.354807,445,489,151,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,7,0.0018888,0.512397,444,488,152,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00176922,0.0017913,273,360,303,390
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,1,0.00169232,0.354807,445,489,151,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,8,0.00162738,0.141297,83,153,206,275
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,2,0.001521,0.445961,445,486,152,193
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00129689,0.0492481,86,148,210,272
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,6,0.00125796,0.512397,444,488,152,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,3,0.00117639,0.00120836,276,383,266,372
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,0,0.0010694,0.594298,445,488,151,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame195.txt,5,0.00100666,0.445961,445,486,152,193
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.434125,0.440333,436,491,144,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.34411,0.363731,504,555,112,163
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.174696,0.259276,504,553,113,162
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.0177608,0.345797,436,489,145,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,0,0.013744,0.017874,99,151,222,275
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00625648,0.00690343,422,510,128,217
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00296375,0.00310147,487,579,93,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.0025321,0.00876269,103,147,226,270
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00248651,0.0131683,102,151,225,274
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.00240007,0.314991,506,552,115,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,9,0.00238078,0.345797,436,489,145,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,9,0.00227548,0.314991,506,552,115,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00209666,0.00211234,565,637,318,390
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.00205914,0.410686,437,490,144,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,7,0.00185457,0.440333,436,491,144,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,7,0.0017181,0.314991,506,552,115,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,1,0.00166767,0.404961,437,489,146,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,1,0.00157142,0.314991,506,552,115,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00144737,0.00148026,276,380,268,372
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00139975,0.00141551,274,361,303,390
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.00135525,0.0023006,479,574,93,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,6,0.00125621,0.314991,506,552,115,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.00121745,0.00123066,584,612,47,75
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,6,0.00121268,0.383535,436,489,144,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.00112558,0.0165231,99,151,223,274
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,4,0.0010474,0.404961,437,489,146,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,0,0.00103961,0.440333,436,491,144,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.340879,0.342574,444,498,142,196
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.239249,0.243763,491,538,126,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.00841296,0.00931255,465,513,132,181
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.00465941,0.00481033,429,517,124,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,2,0.00453353,0.0724004,491,539,123,171
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.00261415,0.00280435,469,557,107,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,8,0.00164242,0.263122,445,494,145,193
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,9,0.0015384,0.263122,445,494,145,193
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.00148186,0.00149434,567,638,323,394
