img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame20.txt,3,0.712784,0.714595,370,422,44,105
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame21.txt,3,0.719949,0.722026,365,415,48,107
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame23.txt,3,0.460138,0.463015,356,397,51,108
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame24.txt,3,0.455959,0.460916,501,555,125,178
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame24.txt,3,0.71091,0.712958,352,405,43,100
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame25.txt,3,0.417055,0.420066,513,563,119,176
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame25.txt,3,0.797619,0.798647,352,416,29,87
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame26.txt,3,0.746013,0.750812,516,580,116,178
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame26.txt,3,0.817565,0.818492,353,429,8,62
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame27.txt,3,0.497869,0.500437,518,586,116,177
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame27.txt,3,0.838709,0.83947,360,436,1,55
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame28.txt,3,0.764406,0.765492,380,454,0,38
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame60.txt,3,0.518888,0.520017,529,579,35,104
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame61.txt,3,0.26612,0.267683,518,570,35,102
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame62.txt,3,0.395345,0.398051,512,560,33,105
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame63.txt,3,0.592514,0.596112,504,558,35,104
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame64.txt,3,0.305583,0.307727,497,543,37,101
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame66.txt,3,0.308519,0.309712,483,521,50,116
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame67.txt,3,0.353268,0.362915,465,511,60,126
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame69.txt,8,0.328856,0.344028,432,477,65,134
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame70.txt,3,0.363088,0.372669,424,476,59,137
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame71.txt,3,0.756003,0.763752,404,482,51,128
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame72.txt,3,0.746667,0.752222,396,489,51,126
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame73.txt,3,0.758717,0.771799,405,499,44,120
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame74.txt,4,0.365855,0.687101,406,508,41,117
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame74.txt,3,0.412714,0.688384,406,506,42,117
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame75.txt,3,0.611581,0.651111,410,510,41,116
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame76.txt,3,0.737166,0.745517,416,512,39,117
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame77.txt,4,0.427072,0.675783,418,518,36,116
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame77.txt,3,0.558413,0.611569,419,517,38,114
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame78.txt,3,0.730241,0.745617,427,513,40,113
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame79.txt,3,0.393377,0.580885,441,511,45,117
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame80.txt,8,0.297882,0.483951,450,516,48,119
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame80.txt,3,0.541564,0.679476,450,515,49,118
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame81.txt,3,0.647714,0.654827,451,515,51,119
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame82.txt,3,0.495209,0.498995,467,518,54,117
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame83.txt,3,0.390411,0.39328,479,522,59,114
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame88.txt,3,0.288378,0.289348,499,541,53,100
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame92.txt,3,0.286741,0.287266,387,430,20,59
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame92.txt,3,0.32351,0.325877,526,578,43,95
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame92.txt,3,0.612472,0.618178,150,234,138,240
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame93.txt,3,0.76897,0.769348,157,244,129,228
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame96.txt,3,0.801561,0.801938,172,252,116,198
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame97.txt,3,0.639108,0.639809,358,403,21,59
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame97.txt,3,0.810391,0.810766,170,254,114,198
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame98.txt,3,0.688288,0.689072,352,409,21,60
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame98.txt,3,0.787507,0.787897,171,253,116,200
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame99.txt,3,0.73944,0.740134,355,410,19,58
07baf895b711927a078c12eb6deb88b0#201011270630_0_frame99.txt,3,0.801237,0.801689,170,254,119,196
07baf895b711927a078c12eb6deb88b0#201011270630_frame100.txt,3,0.676251,0.678504,360,412,17,56
07baf895b711927a078c12eb6deb88b0#201011270630_frame100.txt,3,0.777861,0.778716,164,248,121,196
07baf895b711927a078c12eb6deb88b0#201011270630_frame101.txt,3,0.251937,0.254174,590,635,23,64
07baf895b711927a078c12eb6deb88b0#201011270630_frame101.txt,3,0.631617,0.632396,368,413,15,53
07baf895b711927a078c12eb6deb88b0#201011270630_frame101.txt,3,0.747835,0.749056,166,244,135,207
07baf895b711927a078c12eb6deb88b0#201011270630_frame12.txt,3,0.267688,0.271118,425,471,126,168
07baf895b711927a078c12eb6deb88b0#201011270630_frame132.txt,3,0.334409,0.338584,529,580,19,76
07baf895b711927a078c12eb6deb88b0#201011270630_frame133.txt,3,0.29142,0.291823,327,369,21,57
07baf895b711927a078c12eb6deb88b0#201011270630_frame133.txt,3,0.603674,0.605412,488,541,10,64
07baf895b711927a078c12eb6deb88b0#201011270630_frame134.txt,3,0.548792,0.550379,306,350,28,64
07baf895b711927a078c12eb6deb88b0#201011270630_frame136.txt,3,0.323335,0.324818,275,322,42,81
07baf895b711927a078c12eb6deb88b0#201011270630_frame136.txt,3,0.652928,0.654622,429,491,5,65
07baf895b711927a078c12eb6deb88b0#201011270630_frame152.txt,3,0.765927,0.766584,310,379,1,49
07baf895b711927a078c12eb6deb88b0#201011270630_frame153.txt,3,0.601926,0.603835,319,389,0,42
07baf895b711927a078c12eb6deb88b0#201011270630_frame154.txt,3,0.333686,0.334261,342,398,0,27
07baf895b711927a078c12eb6deb88b0#201011270630_frame185.txt,3,0.30922,0.311793,456,514,103,154
07baf895b711927a078c12eb6deb88b0#201011270630_frame186.txt,3,0.300936,0.305199,456,510,105,153
07baf895b711927a078c12eb6deb88b0#201011270630_frame186.txt,3,0.661507,0.663917,587,639,23,85
07baf895b711927a078c12eb6deb88b0#201011270630_frame187.txt,3,0.408019,0.412186,455,514,105,158
07baf895b711927a078c12eb6deb88b0#201011270630_frame188.txt,3,0.577744,0.59253,454,514,108,161
07baf895b711927a078c12eb6deb88b0#201011270630_frame189.txt,3,0.566056,0.575626,455,514,110,159
07baf895b711927a078c12eb6deb88b0#201011270630_frame19.txt,3,0.349663,0.351387,497,547,158,197
07baf895b711927a078c12eb6deb88b0#201011270630_frame19.txt,3,0.733965,0.735529,385,431,27,89
07baf895b711927a078c12eb6deb88b0#201011270630_frame20.txt,3,0.712784,0.714595,370,422,44,105
07baf895b711927a078c12eb6deb88b0#201011270630_frame21.txt,3,0.719949,0.722026,365,415,48,107
07baf895b711927a078c12eb6deb88b0#201011270630_frame23.txt,3,0.460138,0.463015,356,397,51,108
07baf895b711927a078c12eb6deb88b0#201011270630_frame24.txt,3,0.455959,0.460916,501,555,125,178
07baf895b711927a078c12eb6deb88b0#201011270630_frame24.txt,3,0.71091,0.712958,352,405,43,100
07baf895b711927a078c12eb6deb88b0#201011270630_frame25.txt,3,0.417055,0.420066,513,563,119,176
07baf895b711927a078c12eb6deb88b0#201011270630_frame25.txt,3,0.797619,0.798647,352,416,29,87
07baf895b711927a078c12eb6deb88b0#201011270630_frame26.txt,3,0.746013,0.750812,516,580,116,178
07baf895b711927a078c12eb6deb88b0#201011270630_frame26.txt,3,0.817565,0.818492,353,429,8,62
07baf895b711927a078c12eb6deb88b0#201011270630_frame27.txt,3,0.497869,0.500437,518,586,116,177
07baf895b711927a078c12eb6deb88b0#201011270630_frame27.txt,3,0.838709,0.83947,360,436,1,55
07baf895b711927a078c12eb6deb88b0#201011270630_frame28.txt,3,0.764406,0.765492,380,454,0,38
07baf895b711927a078c12eb6deb88b0#201011270630_frame51.txt,3,0.324182,0.329225,570,623,53,113
07baf895b711927a078c12eb6deb88b0#201011270630_frame52.txt,3,0.368249,0.37856,565,615,54,114
07baf895b711927a078c12eb6deb88b0#201011270630_frame60.txt,3,0.518888,0.520017,529,579,35,104
07baf895b711927a078c12eb6deb88b0#201011270630_frame61.txt,3,0.26612,0.267683,518,570,35,102
07baf895b711927a078c12eb6deb88b0#201011270630_frame62.txt,3,0.395345,0.398051,512,560,33,105
07baf895b711927a078c12eb6deb88b0#201011270630_frame63.txt,3,0.592514,0.596112,504,558,35,104
07baf895b711927a078c12eb6deb88b0#201011270630_frame64.txt,3,0.305583,0.307727,497,543,37,101
07baf895b711927a078c12eb6deb88b0#201011270630_frame66.txt,3,0.308519,0.309712,483,521,50,116
07baf895b711927a078c12eb6deb88b0#201011270630_frame67.txt,3,0.353268,0.362915,465,511,60,126
07baf895b711927a078c12eb6deb88b0#201011270630_frame69.txt,8,0.328856,0.344028,432,477,65,134
07baf895b711927a078c12eb6deb88b0#201011270630_frame70.txt,3,0.363088,0.372669,424,476,59,137
07baf895b711927a078c12eb6deb88b0#201011270630_frame71.txt,3,0.756003,0.763752,404,482,51,128
07baf895b711927a078c12eb6deb88b0#201011270630_frame72.txt,3,0.746667,0.752222,396,489,51,126
07baf895b711927a078c12eb6deb88b0#201011270630_frame73.txt,3,0.758717,0.771799,405,499,44,120
07baf895b711927a078c12eb6deb88b0#201011270630_frame74.txt,4,0.365855,0.687101,406,508,41,117
07baf895b711927a078c12eb6deb88b0#201011270630_frame74.txt,3,0.412714,0.688384,406,506,42,117
07baf895b711927a078c12eb6deb88b0#201011270630_frame75.txt,3,0.611581,0.651111,410,510,41,116
07baf895b711927a078c12eb6deb88b0#201011270630_frame76.txt,3,0.737166,0.745517,416,512,39,117
07baf895b711927a078c12eb6deb88b0#201011270630_frame77.txt,4,0.427072,0.675783,418,518,36,116
07baf895b711927a078c12eb6deb88b0#201011270630_frame77.txt,3,0.558413,0.611569,419,517,38,114
07baf895b711927a078c12eb6deb88b0#201011270630_frame78.txt,3,0.730241,0.745617,427,513,40,113
07baf895b711927a078c12eb6deb88b0#201011270630_frame79.txt,3,0.393377,0.580885,441,511,45,117
07baf895b711927a078c12eb6deb88b0#201011270630_frame80.txt,8,0.297882,0.483951,450,516,48,119
07baf895b711927a078c12eb6deb88b0#201011270630_frame80.txt,3,0.541564,0.679476,450,515,49,118
07baf895b711927a078c12eb6deb88b0#201011270630_frame81.txt,3,0.647714,0.654827,451,515,51,119
07baf895b711927a078c12eb6deb88b0#201011270630_frame82.txt,3,0.495209,0.498995,467,518,54,117
07baf895b711927a078c12eb6deb88b0#201011270630_frame83.txt,3,0.390411,0.39328,479,522,59,114
07baf895b711927a078c12eb6deb88b0#201011270630_frame99.txt,3,0.73944,0.740134,355,410,19,58
07baf895b711927a078c12eb6deb88b0#201011270630_frame99.txt,3,0.801237,0.801689,170,254,119,196
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame200.txt,3,0.270172,0.271421,293,325,186,219
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame206.txt,3,0.701332,0.702833,303,359,178,224
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame207.txt,3,0.757109,0.757818,305,359,174,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame208.txt,3,0.274009,0.28428,116,161,92,167
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame208.txt,3,0.644821,0.645904,307,353,174,219
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame213.txt,3,0.483868,0.484587,309,357,171,219
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame228.txt,3,0.260454,0.358461,18,81,100,155
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame228.txt,3,0.285166,0.288042,576,634,115,205
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame228.txt,3,0.69689,0.697871,403,449,55,100
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame228.txt,3,0.770869,0.772232,307,362,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame229.txt,3,0.64121,0.642274,410,455,62,107
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame229.txt,3,0.770262,0.771608,307,361,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,3,0.625603,0.628669,143,229,125,185
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame23.txt,3,0.804959,0.805902,322,375,173,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame230.txt,1,0.313275,0.426266,18,82,98,151
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame230.txt,3,0.642018,0.644392,422,468,77,118
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame230.txt,3,0.74899,0.75043,309,363,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame231.txt,3,0.553108,0.554638,347,397,11,62
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame231.txt,3,0.709035,0.71035,436,484,83,128
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame231.txt,3,0.76932,0.770627,308,361,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame232.txt,3,0.552372,0.554496,359,406,26,73
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame232.txt,3,0.706706,0.707353,444,497,81,126
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame232.txt,3,0.747398,0.748756,308,361,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame233.txt,3,0.635388,0.636964,311,361,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame234.txt,3,0.392939,0.39555,381,432,80,130
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame234.txt,3,0.528464,0.530028,306,359,178,223
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame235.txt,3,0.326748,0.343124,386,443,91,134
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame235.txt,3,0.643932,0.64473,306,367,178,226
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame24.txt,3,0.420205,0.421039,316,376,173,224
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,3,0.359172,0.372385,429,493,94,133
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame25.txt,3,0.368441,0.369734,323,377,170,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame252.txt,3,0.439399,0.441517,377,428,29,75
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame252.txt,3,0.775717,0.77658,318,383,103,160
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame253.txt,3,0.510612,0.512304,358,414,36,83
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame253.txt,3,0.754682,0.756325,316,373,112,163
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,3,0.341738,0.367939,159,234,132,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,3,0.494572,0.496922,278,310,176,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame26.txt,3,0.774594,0.775719,321,381,158,213
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,3,0.437762,0.443655,432,493,90,129
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,3,0.480093,0.48231,343,390,135,194
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame27.txt,3,0.491023,0.493264,278,311,178,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame271.txt,3,0.357168,0.358823,321,372,21,65
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame276.txt,3,0.493337,0.498568,389,456,59,100
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame277.txt,3,0.305396,0.335278,398,458,56,99
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,3,0.518314,0.521232,432,489,90,128
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,3,0.529947,0.531431,275,309,176,215
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame28.txt,3,0.67611,0.677371,322,390,139,214
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,3,0.599798,0.607646,182,262,136,190
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,3,0.797783,0.798579,309,355,176,222
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame34.txt,3,0.801605,0.802621,354,407,139,196
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,3,0.537738,0.540086,182,267,131,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,3,0.821351,0.822078,307,357,175,221
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame35.txt,3,0.823291,0.82405,353,404,138,198
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,3,0.285058,0.285586,262,294,182,217
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,3,0.753998,0.755192,184,260,130,191
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,3,0.789733,0.790585,354,403,133,184
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame36.txt,3,0.823605,0.824141,308,360,173,222
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,3,0.36539,0.366019,262,295,177,216
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,3,0.439688,0.441533,295,341,173,218
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,3,0.759668,0.760797,354,403,131,185
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,3,0.763873,0.764734,312,360,172,220
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame37.txt,3,0.781818,0.783029,185,259,128,192
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,3,0.721775,0.727271,177,243,125,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,3,0.758746,0.759524,312,364,167,222
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame38.txt,3,0.805323,0.806244,349,399,126,180
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,3,0.564374,0.617941,172,229,120,180
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame39.txt,3,0.799078,0.800364,309,368,163,218
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame40.txt,3,0.73645,0.74055,164,225,114,180
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame40.txt,3,0.737614,0.738627,317,363,165,212
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame41.txt,3,0.296545,0.302608,151,209,108,177
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame41.txt,3,0.766377,0.767454,315,362,161,212
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame42.txt,3,0.546925,0.549451,141,188,107,170
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame42.txt,3,0.746741,0.748078,311,361,159,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,3,0.410138,0.410987,307,353,90,143
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame43.txt,3,0.749491,0.750676,310,362,157,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame44.txt,3,0.343621,0.345493,103,162,96,165
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame44.txt,3,0.816321,0.817222,318,374,141,194
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame45.txt,3,0.773564,0.774691,306,360,141,195
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame46.txt,3,0.642844,0.649525,48,133,91,167
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame46.txt,3,0.780304,0.781326,301,359,143,200
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame47.txt,3,0.729399,0.734787,26,126,90,164
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame47.txt,3,0.801109,0.80203,290,348,142,197
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,3,0.252431,0.253252,250,283,176,210
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,3,0.436329,0.439148,9,113,89,158
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame48.txt,3,0.809232,0.809894,287,339,137,189
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame49.txt,3,0.800422,0.801199,287,338,135,186
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame51.txt,3,0.418103,0.419472,249,284,172,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame51.txt,3,0.556693,0.560062,282,323,132,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame52.txt,3,0.734811,0.739606,281,324,131,184
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame53.txt,3,0.367793,0.371183,269,323,31,71
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame53.txt,3,0.790021,0.790855,278,326,130,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame54.txt,3,0.334856,0.336081,251,286,169,209
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame54.txt,3,0.378966,0.381618,274,326,26,66
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame54.txt,3,0.668838,0.669843,204,257,45,104
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame54.txt,3,0.782031,0.782938,278,327,127,182
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame55.txt,3,0.288723,0.289673,277,332,21,65
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame55.txt,3,0.620354,0.622748,388,437,29,64
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame55.txt,3,0.753482,0.754659,200,257,49,107
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame55.txt,3,0.758652,0.759907,284,332,127,185
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame56.txt,3,0.449305,0.450855,281,343,17,60
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame56.txt,3,0.53835,0.541572,389,440,29,65
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame56.txt,3,0.766702,0.767273,204,260,56,112
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame56.txt,3,0.805277,0.805899,280,338,125,176
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame57.txt,3,0.546967,0.547936,390,446,20,57
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame57.txt,3,0.741861,0.742441,212,268,66,123
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame57.txt,3,0.774994,0.775874,259,293,166,208
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame57.txt,3,0.780979,0.781998,294,347,124,176
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame58.txt,3,0.401652,0.407633,385,440,17,55
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame58.txt,3,0.659323,0.660241,222,267,71,128
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame58.txt,3,0.718919,0.72046,256,297,164,204
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame58.txt,3,0.777273,0.778343,296,348,123,176
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame59.txt,3,0.532043,0.532616,383,437,9,45
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame59.txt,3,0.564963,0.567138,258,294,165,201
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame60.txt,3,0.575812,0.576492,397,444,9,45
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame61.txt,3,0.370292,0.37082,407,449,14,53
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame61.txt,3,0.428176,0.429326,299,338,147,201
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame61.txt,3,0.607242,0.609247,253,291,164,204
1bff883d55ca0bbb67351f8169f76914#201011150930_0_frame62.txt,3,0.35801,0.359273,278,315,150,200
