img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame129.txt,3,0.366324,0.6064,335,387,20,60
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame129.txt,0,0.567284,0.754425,8,69,147,225
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame130.txt,0,0.167969,0.410951,172,224,146,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame130.txt,3,0.254629,0.507304,499,541,150,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame130.txt,3,0.373534,0.612336,335,387,20,60
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame130.txt,0,0.569285,0.75577,8,69,147,225
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame131.txt,0,0.166306,0.408919,172,224,146,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame131.txt,3,0.256387,0.509209,499,541,150,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame131.txt,3,0.371741,0.610866,335,387,20,60
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame131.txt,0,0.569281,0.755767,8,69,147,225
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame132.txt,2,0.127685,0.359409,453,508,105,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame132.txt,0,0.455726,0.676528,167,230,144,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame132.txt,3,0.460967,0.680556,341,392,21,65
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame132.txt,0,0.637109,0.798816,3,73,142,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame133.txt,2,0.0915053,0.304761,453,508,105,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame133.txt,0,0.458139,0.678411,167,231,144,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame133.txt,3,0.480269,0.694405,340,392,21,66
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame133.txt,0,0.638551,0.799687,3,73,141,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame134.txt,2,0.0912573,0.304532,453,508,105,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame134.txt,0,0.460914,0.680463,167,231,144,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame134.txt,3,0.480571,0.694624,340,392,21,66
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame134.txt,0,0.639687,0.800399,3,73,141,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame135.txt,0,0.489181,0.70091,167,233,145,218
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame135.txt,3,0.493984,0.703573,347,397,26,69
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame135.txt,0,0.636103,0.798036,6,70,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame136.txt,0,0.493203,0.703786,168,233,145,218
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame136.txt,3,0.493365,0.703143,347,397,26,70
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame136.txt,0,0.643584,0.802725,4,70,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame137.txt,0,0.493203,0.703786,168,233,145,218
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame137.txt,3,0.493365,0.703143,347,397,26,70
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame137.txt,0,0.643584,0.802725,4,70,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame138.txt,3,0.222636,0.519903,483,541,132,182
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame138.txt,3,0.409994,0.641278,357,408,29,77
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame138.txt,0,0.501565,0.709663,170,234,150,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame138.txt,0,0.616649,0.785915,3,67,139,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame139.txt,3,0.329478,0.59293,481,540,132,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame139.txt,3,0.336275,0.580924,357,408,29,77
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame139.txt,0,0.504806,0.711942,170,234,150,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame139.txt,0,0.617204,0.786287,4,67,139,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame140.txt,3,0.306411,0.578471,481,541,132,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame140.txt,3,0.337856,0.58227,357,408,29,77
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame140.txt,0,0.504676,0.711838,170,234,150,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame140.txt,0,0.617205,0.786287,4,67,139,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame141.txt,0,0.218746,0.4686,178,232,155,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame141.txt,3,0.449941,0.671683,499,550,143,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame141.txt,3,0.558181,0.749217,359,410,36,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame141.txt,0,0.701195,0.837907,2,68,138,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame142.txt,0,0.201707,0.450014,179,234,155,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame142.txt,3,0.501068,0.708666,499,551,143,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame142.txt,3,0.555012,0.747088,359,410,36,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame142.txt,0,0.681805,0.826247,3,69,138,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame143.txt,0,0.186439,0.432652,179,234,155,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame143.txt,3,0.493835,0.703526,499,551,141,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame143.txt,3,0.553256,0.745912,359,410,36,87
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame143.txt,0,0.678462,0.824221,3,69,138,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame144.txt,0,0.151663,0.390396,180,244,162,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame144.txt,3,0.262841,0.516621,504,556,146,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame144.txt,3,0.496114,0.704674,363,422,38,97
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame144.txt,0,0.722999,0.850907,3,71,135,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame145.txt,0,0.220453,0.47067,181,244,161,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame145.txt,3,0.26411,0.514916,504,557,146,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame145.txt,3,0.563926,0.751265,362,420,38,97
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame145.txt,0,0.730038,0.854983,3,73,135,209
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame146.txt,0,0.22146,0.471742,181,244,161,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame146.txt,3,0.26411,0.514916,504,557,146,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame146.txt,3,0.563926,0.751265,362,420,38,97
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame146.txt,0,0.730016,0.85497,3,73,135,209
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame147.txt,3,0.143129,0.379119,513,560,148,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame147.txt,3,0.619637,0.78773,366,423,45,105
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame147.txt,0,0.748931,0.865768,3,69,134,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame148.txt,3,0.144599,0.381067,513,560,149,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame148.txt,3,0.617411,0.786335,366,422,44,104
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame148.txt,0,0.745781,0.863953,3,69,134,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame149.txt,3,0.144589,0.381054,513,560,149,194
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame149.txt,3,0.617411,0.786335,366,422,44,104
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame149.txt,0,0.745779,0.863952,3,69,134,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame150.txt,3,0.197324,0.445494,517,563,144,204
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame150.txt,3,0.437511,0.662234,370,427,50,112
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame150.txt,0,0.644282,0.803378,4,68,134,203
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame151.txt,3,0.164831,0.407189,517,563,144,204
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame151.txt,3,0.432622,0.659064,371,426,50,113
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame151.txt,0,0.644118,0.803278,4,68,134,203
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame152.txt,3,0.164446,0.406714,517,563,144,204
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame152.txt,3,0.432594,0.659042,371,426,50,113
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame152.txt,0,0.644109,0.803273,4,68,134,203
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame168.txt,3,0.515429,0.718775,388,445,103,163
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame168.txt,0,0.63332,0.796176,32,112,134,229
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame169.txt,3,0.517327,0.720056,390,446,102,162
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame169.txt,0,0.682654,0.826633,34,110,134,229
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame170.txt,3,0.513979,0.717736,390,446,102,162
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame170.txt,0,0.684111,0.827517,34,110,134,229
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame171.txt,3,0.576804,0.760647,394,446,114,168
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame171.txt,0,0.592599,0.770864,49,124,144,237
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame172.txt,0,0.602359,0.777356,49,125,143,237
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame172.txt,3,0.61719,0.786561,393,447,113,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame173.txt,0,0.601293,0.776689,49,125,143,237
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame173.txt,3,0.617202,0.786569,393,447,113,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame174.txt,3,0.40619,0.640212,397,453,125,174
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame174.txt,0,0.579129,0.761308,58,127,150,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame175.txt,3,0.425283,0.653276,398,451,125,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame175.txt,0,0.57057,0.755657,57,127,150,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame176.txt,3,0.424791,0.652893,398,451,125,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame176.txt,0,0.571388,0.756196,57,127,150,246
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame177.txt,3,0.180837,0.42693,410,458,136,179
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame177.txt,0,0.678983,0.824368,65,131,158,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame178.txt,3,0.139622,0.375077,409,457,134,177
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame178.txt,0,0.678514,0.824067,65,131,158,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame179.txt,3,0.157341,0.398117,409,457,134,177
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame179.txt,0,0.678373,0.823984,65,131,158,247
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame180.txt,3,0.294905,0.543679,415,462,138,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame180.txt,0,0.496164,0.705945,72,136,165,248
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame181.txt,3,0.261343,0.513188,416,464,137,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame181.txt,0,0.505351,0.712359,71,134,168,249
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame182.txt,3,0.261383,0.513227,416,464,137,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame182.txt,0,0.505351,0.712359,71,134,168,249
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame183.txt,0,0.335804,0.580818,72,132,167,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame183.txt,3,0.477041,0.691116,425,472,144,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame184.txt,0,0.334121,0.579366,72,132,167,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame184.txt,3,0.46838,0.684811,425,472,144,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame185.txt,0,0.334121,0.579366,72,132,167,254
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame185.txt,3,0.468318,0.684765,425,472,144,186
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame186.txt,3,0.381805,0.618331,433,476,149,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame186.txt,0,0.399843,0.633682,77,131,179,260
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame187.txt,0,0.36951,0.609236,78,131,179,258
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame187.txt,3,0.42726,0.654038,433,476,149,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame188.txt,0,0.36951,0.609236,78,131,179,258
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame188.txt,3,0.445397,0.667758,433,475,149,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame189.txt,3,0.212715,0.462118,439,477,150,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame189.txt,0,0.561577,0.750592,80,137,186,264
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame190.txt,3,0.380658,0.617892,440,476,151,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame190.txt,0,0.535103,0.732718,80,136,186,263
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame191.txt,3,0.375087,0.613355,440,476,151,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame191.txt,0,0.532375,0.730857,80,136,186,263
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame192.txt,0,0.514185,0.718282,85,143,200,266
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame193.txt,0,0.509752,0.715101,86,143,202,266
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame194.txt,0,0.50863,0.714309,86,143,202,266
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame357.txt,0,0.124658,0.354603,188,244,161,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame357.txt,3,0.368724,0.607827,425,519,281,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame358.txt,0,0.0824744,0.288504,189,244,161,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame358.txt,3,0.444196,0.667099,424,518,280,346
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame359.txt,0,0.0825301,0.288601,189,244,161,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame359.txt,3,0.433614,0.659131,424,518,281,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame360.txt,0,0.217929,0.469171,187,239,155,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame360.txt,3,0.326997,0.572442,408,518,274,356
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame361.txt,3,0.36219,0.602386,409,517,274,356
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame361.txt,0,0.457782,0.678995,187,241,155,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame362.txt,3,0.359429,0.600088,409,517,274,356
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame362.txt,0,0.457773,0.678988,187,241,155,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame363.txt,3,0.288939,0.538985,421,471,126,162
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame363.txt,3,0.441093,0.66458,417,531,279,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame363.txt,0,0.550846,0.743752,184,241,152,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame364.txt,3,0.286178,0.536389,419,471,125,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame364.txt,3,0.492168,0.701958,416,532,279,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame364.txt,0,0.520689,0.723147,184,241,152,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame365.txt,3,0.286985,0.53714,419,471,125,161
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame365.txt,3,0.491669,0.701603,416,532,279,351
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame365.txt,0,0.520689,0.723147,184,241,152,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame366.txt,3,0.0980839,0.314173,439,498,139,179
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame366.txt,3,0.167862,0.410404,458,506,165,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame366.txt,3,0.279059,0.529837,426,482,124,163
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame366.txt,3,0.507369,0.715112,404,536,269,350
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame366.txt,0,0.654023,0.810304,183,242,150,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame367.txt,3,0.0923377,0.304673,441,499,140,180
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame367.txt,3,0.215126,0.464479,459,506,165,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame367.txt,3,0.228196,0.479319,426,482,124,164
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame367.txt,3,0.519693,0.721232,407,535,269,348
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame367.txt,0,0.663224,0.816005,183,242,150,213
