img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,8,0.0056458,0.351265,387,439,90,147
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,7,0.00529228,0.351265,387,439,90,147
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,8,0.00481296,0.305654,19,80,132,218
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,2,0.00372808,0.377587,387,439,89,147
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,0,0.00299901,0.351265,387,439,90,147
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,7,0.00250866,0.481599,20,80,134,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,1,0.00246876,0.424015,20,80,133,216
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,4,0.00192902,0.599719,388,439,90,146
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame164.txt,6,0.00179364,0.599719,388,439,90,146
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,5,1.0,1.0,388,446,94,157
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.99942,0.0031514,19,89,134,205
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.998647,0.00641469,27,100,140,226
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.998592,0.454227,388,442,99,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.998179,0.012585,542,575,174,207
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.99737,0.0358309,520,560,126,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.997346,0.00337065,333,378,165,210
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.996058,0.00201588,301,376,300,366
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.995995,0.00208325,554,641,273,401
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.995664,0.00139944,358,382,77,106
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.995433,0.00128793,561,634,325,393
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.993849,0.00105011,372,415,82,139
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.993403,0.00304437,310,350,422,462
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.992843,0.0215448,396,436,105,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.990383,0.00107854,417,457,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.983929,0.00213274,547,582,165,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.978429,0.00408886,381,461,91,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.35478,0.136506,20,94,136,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,3,0.0136768,0.0924518,17,102,135,226
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,7,0.00758773,0.171488,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,8,0.00713194,0.171488,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,9,0.00705173,0.171488,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,1,0.00649249,0.171488,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,2,0.00378795,0.410419,390,440,99,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,8,0.00366186,0.317289,20,96,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,0,0.00302747,0.458666,390,439,99,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,4,0.00266624,0.410419,390,440,99,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,7,0.00241108,0.669604,21,95,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,1,0.00212876,0.669604,21,95,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,4,0.00209937,0.669604,21,95,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,9,0.00176074,0.669604,21,95,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame166.txt,5,0.00162624,0.669604,21,95,138,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,5,1.0,1.0,388,446,94,157
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,0,0.999375,0.00301634,18,89,134,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,0,0.998958,0.0151258,28,100,144,227
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.998592,0.454228,388,442,99,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.998179,0.0125865,542,575,174,207
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.99737,0.035831,520,560,126,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.997346,0.00337254,333,378,165,210
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.99606,0.00200629,301,376,300,366
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.995998,0.00210465,554,640,273,401
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.995664,0.00139939,358,382,77,106
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.995438,0.00128999,561,634,325,393
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.993849,0.00105011,372,415,82,139
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.993551,0.00314285,310,351,422,462
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.992843,0.0215448,396,436,105,151
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.990383,0.00107854,417,457,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.983928,0.00213292,547,582,165,198
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.978429,0.00408886,381,461,91,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.449186,0.145185,19,94,136,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,3,0.0134632,0.0943122,17,102,135,226
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,7,0.00758773,0.171489,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,8,0.00713193,0.171489,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,9,0.00705174,0.171489,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,1,0.00649249,0.171489,389,440,97,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,2,0.00378795,0.41042,390,440,99,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,8,0.00365459,0.319686,20,96,137,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,0,0.0030275,0.458665,390,439,99,155
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,4,0.00266624,0.41042,390,440,99,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,7,0.00237855,0.67623,21,95,137,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,1,0.00208212,0.67623,21,95,137,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,4,0.00208156,0.67623,21,95,137,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,9,0.00173792,0.67623,21,95,137,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame167.txt,5,0.0016305,0.67623,21,95,137,223
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,5,1.0,1.0,492,554,216,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.998334,0.015939,489,549,212,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.997857,0.00547814,432,462,74,101
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.996099,0.00164855,90,122,73,110
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.99508,0.00219502,278,380,279,370
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.994435,0.00332607,72,117,24,53
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.991682,0.00135938,306,363,132,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.988392,0.0010125,5,87,395,469
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.98504,0.00464294,0,22,0,35
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,3,0.972806,0.00147837,222,255,0,34
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.94827,0.00116484,149,179,340,377
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,1,0.00605066,0.29025,488,556,215,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,8,0.00600052,0.29025,488,556,215,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,9,0.00583898,0.29025,488,556,215,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,7,0.0049685,0.29025,488,556,215,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,2,0.00354853,0.29025,488,556,215,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame19.txt,0,0.0031324,0.399296,487,555,216,299
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,5,1.0,1.0,509,555,121,154
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,5,1.0,1.0,436,492,155,193
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.996956,0.00101854,559,639,314,395
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.995511,0.0252478,436,488,152,195
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.994987,0.216774,505,555,118,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.989267,0.00123066,584,612,44,77
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.988869,0.00141551,274,361,320,373
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,0,0.988551,0.00445069,102,147,224,274
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.988324,0.00156939,506,555,122,160
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.980121,0.0013194,276,379,264,376
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.965747,0.00349327,417,507,140,206
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.955594,0.00310147,487,579,106,173
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.589083,0.0023006,479,574,107,174
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.288964,0.00876269,103,147,223,273
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,3,0.188826,0.0131683,102,151,222,277
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.0681215,0.0165231,99,151,221,276
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,2,0.0656722,0.0273513,437,493,147,199
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.00761948,0.314991,506,552,120,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,9,0.00722395,0.314991,506,552,120,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,9,0.0068849,0.345797,436,489,151,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,7,0.00545446,0.314991,506,552,120,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,8,0.00501389,0.410686,437,490,150,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,7,0.00499229,0.246432,434,491,151,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,1,0.0049888,0.314991,506,552,120,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,1,0.00411809,0.404961,437,489,151,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,6,0.00398807,0.314991,506,552,120,156
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,6,0.00316186,0.383535,436,489,151,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,4,0.00258642,0.404961,437,489,151,192
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame200.txt,0,0.00236096,0.440333,436,491,151,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,5,1.0,1.0,493,539,128,166
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,5,1.0,1.0,440,496,150,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.997107,0.172987,446,499,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.995763,0.00117068,553,614,274,341
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.993755,0.0179202,488,535,131,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.991644,0.00149434,567,638,322,395
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.978143,0.00102351,562,640,290,405
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.972818,0.00447607,495,543,126,165
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.968624,0.00481033,429,517,134,202
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.932176,0.00280435,469,557,117,185
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.903401,0.00931255,465,513,137,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,0,0.881005,0.0012454,106,153,230,278
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,3,0.444363,0.00225076,106,153,233,276
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,2,0.0626175,0.0724004,491,539,128,165
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,8,0.00624203,0.263122,445,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,9,0.00584669,0.263122,445,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,9,0.00462985,0.243763,491,538,130,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,1,0.004622,0.263122,445,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,7,0.0046043,0.263122,445,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,8,0.00440789,0.243763,491,538,130,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame201.txt,2,0.00302683,0.342574,444,498,148,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,5,1.0,1.0,493,539,128,166
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,5,1.0,1.0,440,496,150,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.996945,0.181247,447,499,149,190
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.996103,0.00101127,555,612,275,340
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,2,0.995182,0.00190122,7,59,235,307
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.994698,0.00141361,281,378,250,376
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.99391,0.0053325,489,538,128,165
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.991681,0.00155705,567,638,322,395
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.978555,0.0014372,4,61,241,308
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.967543,0.00486629,430,517,134,202
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,0,0.928238,0.00118431,106,153,230,278
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.922516,0.00322719,469,558,117,184
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,3,0.885543,0.0101172,466,515,137,176
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,2,0.177927,0.095405,491,538,128,166
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,2,0.0230768,0.10527,446,498,150,191
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,8,0.00647814,0.266574,446,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,9,0.00606601,0.266574,446,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,7,0.00480632,0.266574,446,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,1,0.00479989,0.266574,446,494,149,189
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,9,0.00469793,0.290354,491,538,130,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame203.txt,8,0.00435587,0.290354,491,538,130,169
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame334.txt,5,1.0,1.0,491,597,282,362
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame334.txt,3,0.998925,0.00274335,532,596,283,344
